Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,28/03/2023,Vente,"335000,00",28,,RUE,9737,VICQ D AZIR,75010,PARIS 10,75,110,,BM,79,,27,,43,"43,90",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/03/2023,Vente,"340000,00",73,,RUE,2980,DULONG,75017,PARIS 17,75,117,,CI,43,,46,"37,40",60,,,,,,,,2,4,Local industriel. commercial ou assimilé,,37,0,,,
,,,,,,,000001,08/03/2023,Vente,"301000,00",32,,RUE,3305,DES EPINETTES,75017,PARIS 17,75,117,,DO,57,,116,,138,,,,,,,,2,2,Appartement,,30,2,,,
,,,,,,,000001,08/03/2023,Vente,"301000,00",32,,RUE,3305,DES EPINETTES,75017,PARIS 17,75,117,,DO,57,,116,,138,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,14/03/2023,Vente,"1,00",12,,RUE,1363,DE BUDAPEST,75009,PARIS 09,75,109,,AK,67,,58,,,,,,,,,,1,2,Appartement,,52,2,,,
,,,,,,,000001,22/03/2023,Vente,"283675,00",119,,AV,3659,DE FLANDRE,75019,PARIS 19,75,119,,AL,52,,10856,,11261,"34,55",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"283675,00",119,,AV,3659,DE FLANDRE,75019,PARIS 19,75,119,,AL,52,,10856,,11261,"34,55",,,,,,,2,2,Appartement,,33,1,,,
,,,,,,,000001,14/03/2023,Vente,"1,00",12,,RUE,1363,DE BUDAPEST,75009,PARIS 09,75,109,,AK,67,,57,,,,,,,,,,1,2,Appartement,,52,2,,,
,,,,,,,000001,08/03/2023,Vente,"250000,00",231,,RUE,8635,SAINT-HONORE,75001,PARIS 01,75,101,,AY,30,,9,,,,,,,,,,1,2,Appartement,,12,1,,,
,,,,,,,000001,22/03/2023,Vente,"825550,00",51,,RUE,5595,LEPIC,75018,PARIS 18,75,118,,AT,41,,103,,104,"64,55",23,,,,,,3,2,Appartement,,51,3,,,
,,,,,,,000001,22/03/2023,Vente,"825550,00",51,,RUE,5595,LEPIC,75018,PARIS 18,75,118,,AT,41,,103,,104,"64,55",23,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,17/03/2023,Vente,"138000,00",11,,RUE,1601,CASTEX,75004,PARIS 04,75,104,,AP,8,,70,"11,60",87,,,,,,,,2,2,Appartement,,18,1,,,
,,,,,,,000001,17/03/2023,Vente,"138000,00",11,,RUE,1601,CASTEX,75004,PARIS 04,75,104,,AP,8,,70,"11,60",87,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,27/03/2023,Vente,"288000,00",8,,RUE,0987,BISSON,75020,PARIS 20,75,120,,AM,244,,310,"34,53",,,,,,,,,1,2,Appartement,,36,1,,,
,,,,,,,000001,22/03/2023,Vente,"272000,00",9,,RUE,5012,JOSEPH DIJON,75018,PARIS 18,75,118,,BG,108,,23,,8,,,,,,,,2,2,Appartement,,21,2,,,
,,,,,,,000001,14/03/2023,Vente,"1,00",12,,RUE,1363,DE BUDAPEST,75009,PARIS 09,75,109,,AK,67,,55,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,83,0,,,
,,,,,,,000001,27/03/2023,Vente,"586400,00",76,,RUE,7385,PHILIPPE DE GIRARD,75018,PARIS 18,75,118,,DD,56,,14,,3,"95,84",,,,,,,2,2,Appartement,,84,4,,,
,,,,,,,000001,27/03/2023,Vente,"586400,00",76,,RUE,7385,PHILIPPE DE GIRARD,75018,PARIS 18,75,118,,DD,56,,14,,3,"95,84",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,15/03/2023,Vente,"1671498,00",11,B,RUE,4851,JEAN BAPTISTE DUMAS,75017,PARIS 17,75,117,,AW,48,,12,"104,06",49,,60,,,,,,3,2,Appartement,,100,5,,,
,,,,,,,000001,15/03/2023,Vente,"1671498,00",11,B,RUE,4851,JEAN BAPTISTE DUMAS,75017,PARIS 17,75,117,,AW,48,,22,"36,36",,,,,,,,,1,2,Appartement,,35,2,,,
,,,,,,,000001,15/03/2023,Vente,"1671498,00",11,B,RUE,4851,JEAN BAPTISTE DUMAS,75017,PARIS 17,75,117,,AW,48,,23,"6,90",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/03/2023,Vente,"1671498,00",11,B,RUE,4851,JEAN BAPTISTE DUMAS,75017,PARIS 17,75,117,,AW,48,,12,"104,06",49,,60,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"410000,00",17,,RUE,9628,VAUVENARGUES,75018,PARIS 18,75,118,,AI,18,,558,,73,"45,18",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"410000,00",17,,RUE,9628,VAUVENARGUES,75018,PARIS 18,75,118,,AI,18,,558,,73,"45,18",,,,,,,2,2,Appartement,,47,2,,,
,,,,,,,000001,16/03/2023,Vente,"930000,00",86,,BD,0662,BARBES,75018,PARIS 18,75,118,,BU,87,,13,"91,94",25,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/03/2023,Vente,"930000,00",86,,BD,0662,BARBES,75018,PARIS 18,75,118,,BU,87,,13,"91,94",25,,,,,,,,2,2,Appartement,,93,5,,,
,,,,,,,000001,28/02/2023,Vente,"300000,00",68,B,RUE,7755,DU POTEAU,75018,PARIS 18,75,118,,AX,132,,10,,24,,,,,,,,2,2,Appartement,,34,2,,,
,,,,,,,000001,28/02/2023,Vente,"300000,00",68,B,RUE,7755,DU POTEAU,75018,PARIS 18,75,118,,AX,132,,10,,24,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/03/2023,Vente,"300000,00",11,,RUE,2496,CUSTINE,75018,PARIS 18,75,118,,BT,41,,51,,83,,,,,,,,2,2,Appartement,,28,2,,,
,,,,,,,000001,08/03/2023,Vente,"300000,00",11,,RUE,2496,CUSTINE,75018,PARIS 18,75,118,,BT,41,,51,,83,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,15/03/2023,Vente,"470000,00",11,,CITE,7889,DE PUSY,75017,PARIS 17,75,117,,CG,57,,3,"45,37",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/03/2023,Vente,"470000,00",11,,CITE,7889,DE PUSY,75017,PARIS 17,75,117,,CG,57,,3,"45,37",,,,,,,,,1,2,Appartement,,43,3,,,
,,,,,,,000001,20/03/2023,Vente,"521840,00",45,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,BA,61,,307,,317,,,,,,,,2,2,Appartement,,40,2,,,
,,,,,,,000001,20/03/2023,Vente,"521840,00",45,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,BA,61,,307,,317,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"376700,00",55,,RUE,8832,SAUFFROY,75017,PARIS 17,75,117,,DH,109,,15,"35,31",5,,,,,,,,2,2,Appartement,,36,3,,,
,,,,,,,000001,22/03/2023,Vente,"376700,00",55,,RUE,8832,SAUFFROY,75017,PARIS 17,75,117,,DH,109,,15,"35,31",5,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/03/2023,Vente,"236000,00",136,,RUE,0610,D AVRON,75020,PARIS 20,75,120,,DY,48,,121,,,,,,,,,,1,2,Appartement,,23,1,,,
,,,,,,,000001,24/02/2023,Vente,"322300,00",56,,RUE,6891,OLIVIER METRA,75020,PARIS 20,75,120,,AE,45,,19,,,,,,,,,,1,2,Appartement,,27,1,,,
,,,,,,,000001,10/03/2023,Vente,"400000,00",16,,RUE,4798,JACQUES LOUVEL TESSIER,75010,PARIS 10,75,110,,BJ,38,,14,"36,13",18,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,10/03/2023,Vente,"400000,00",16,,RUE,4798,JACQUES LOUVEL TESSIER,75010,PARIS 10,75,110,,BJ,38,,14,"36,13",18,,,,,,,,2,2,Appartement,,40,3,,,
,,,,,,,000001,22/03/2023,Vente,"1041000,00",3,,RUE,8659,SAINT-JOSEPH,75002,PARIS 02,75,102,,AI,34,,15,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"1041000,00",3,,RUE,8659,SAINT-JOSEPH,75002,PARIS 02,75,102,,AI,34,,34,,35,,,,,,,,2,2,Appartement,,69,3,,,
,,,,,,,000001,08/03/2023,Vente,"228500,00",73,,RUE,6401,DES MOINES,75017,PARIS 17,75,117,,DI,91,,106,,110,"22,70",,,,,,,2,2,Appartement,,32,2,,,
,,,,,,,000001,08/03/2023,Vente,"228500,00",73,,RUE,6401,DES MOINES,75017,PARIS 17,75,117,,DI,91,,106,,110,"22,70",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,27/03/2023,Vente,"21000,00",40,,RUE,4502,D HAUTPOUL,75019,PARIS 19,75,119,,CW,15,,337,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/03/2023,Vente,"272000,00",66,,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CI,47,,108,"32,35",109,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,15/03/2023,Vente,"272000,00",66,,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CI,47,,108,"32,35",109,,,,,,,,2,2,Appartement,,32,2,,,
,,,,,,,000001,21/03/2023,Vente,"270000,00",118,,RUE,5240,LA FAYETTE,75010,PARIS 10,75,110,,AL,1,,46,,47,,49,,65,,,,4,2,Appartement,,38,3,,,
,,,,,,,000001,16/03/2023,Vente,"1000000,00",10,,PL,0065,ADOLPHE MAX,75009,PARIS 09,75,109,,AA,143,,1,,18,,,,,,,,2,4,Local industriel. commercial ou assimilé,,81,0,,,
,,,,,,,000001,20/03/2023,Vente,"934200,00",73,,RUE,5473,LEGENDRE,75017,PARIS 17,75,117,,CR,43,,30,,8,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,20/03/2023,Vente,"934200,00",73,,RUE,5473,LEGENDRE,75017,PARIS 17,75,117,,CR,43,,30,,8,,,,,,,,2,2,Appartement,,80,3,,,
,,,,,,,000001,03/03/2023,Vente,"525000,00",62,,RUE,5315,DE LANCRY,75010,PARIS 10,75,110,,BC,37,,11,"46,51",31,,,,,,,,2,2,Appartement,,49,2,,,
,,,,,,,000001,03/03/2023,Vente,"525000,00",62,,RUE,5315,DE LANCRY,75010,PARIS 10,75,110,,BC,37,,11,"46,51",31,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,20/03/2023,Vente,"800000,00",61,,RUE,1614,CAULAINCOURT,75018,PARIS 18,75,118,,AK,38,,20,"78,04",21,"78,04",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,20/03/2023,Vente,"800000,00",61,,RUE,1614,CAULAINCOURT,75018,PARIS 18,75,118,,AK,38,,20,"78,04",21,"78,04",,,,,,,2,2,Appartement,,81,3,,,
,,,,,,,000001,09/03/2023,Vente,"320000,00",13,,RUE,3510,DU FBOURG MONTMARTRE,75009,PARIS 09,75,109,,AU,61,,45,"33,60",,,,,,,,,1,2,Appartement,,39,1,,,
,,,,,,,000001,03/03/2023,Vente,"8000,00",75,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,BD,49,,98,,,,,,,,,,1,2,Appartement,,58,1,,,
,,,,,,,000001,23/03/2023,Vente,"60000,00",59,,RUE,4502,D HAUTPOUL,75019,PARIS 19,75,119,,CV,31,,38,,,,,,,,,,1,2,Appartement,,7,1,,,
,,,,,,,000001,27/03/2023,Vente,"1233900,00",34,,RUE,2523,DES DAMES,75017,PARIS 17,75,117,,CO,60,,24,,7,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,27/03/2023,Vente,"1233900,00",34,,RUE,2523,DES DAMES,75017,PARIS 17,75,117,,CO,60,,24,,7,,,,,,,,2,2,Appartement,,100,4,,,
,,,,,,,000001,22/03/2023,Vente,"345000,00",33,,RUE,3944,GANNERON,75018,PARIS 18,75,118,,AM,32,,25,,37,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"345000,00",33,,RUE,3944,GANNERON,75018,PARIS 18,75,118,,AM,32,,25,,37,,,,,,,,2,2,Appartement,,36,2,,,
,,,,,,,000001,10/03/2023,Vente,"156000,00",26,,RUE,9802,DES VIGNOLES,75020,PARIS 20,75,120,,DS,58,,27,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,10/03/2023,Vente,"156000,00",26,,RUE,9802,DES VIGNOLES,75020,PARIS 20,75,120,,DS,58,,27,,,,,,,,,,1,2,Appartement,,14,1,,,
,,,,,,,000001,10/03/2023,Vente,"288420,00",2,,RUE,6671,DE NANTES,75019,PARIS 19,75,119,,BH,47,,126,"42,73",,,,,,,,,1,2,Appartement,,34,2,,,
,,,,,,,000001,08/03/2023,Vente,"370000,00",79,,RUE,8076,REBEVAL,75019,PARIS 19,75,119,,EC,80,,5,"44,54",,,,,,,,,1,2,Appartement,,41,2,,,
,,,,,,,000001,06/03/2023,Vente,"251000,00",14,,RUE,7528,DU PLATEAU,75019,PARIS 19,75,119,,EK,29,,22,,37,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,06/03/2023,Vente,"251000,00",14,,RUE,7528,DU PLATEAU,75019,PARIS 19,75,119,,EK,29,,22,,37,,,,,,,,2,2,Appartement,,36,2,,,
,,,,,,,000001,17/03/2023,Vente,"65000,00",62,B,RUE,5228,LA CONDAMINE,75017,PARIS 17,75,117,,CP,40,,34,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,10,0,,,
,,,,,,,000001,23/03/2023,Vente,"807307,00",16,,VLA,8711,SAINT MICHEL,75018,PARIS 18,75,118,,AL,170,,1390,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/03/2023,Vente,"807307,00",16,,VLA,8711,SAINT MICHEL,75018,PARIS 18,75,118,,AL,170,,1160,,1278,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,23/03/2023,Vente,"807307,00",16,,VLA,8711,SAINT MICHEL,75018,PARIS 18,75,118,,AL,170,,1160,,1278,,,,,,,,2,2,Appartement,,66,4,,,
,,,,,,,000001,15/03/2023,Vente,"102000,00",13,,RUE,5558,LEON GIRAUD,75019,PARIS 19,75,119,,BA,17,,3,"13,50",,,,,,,,,1,2,Appartement,,11,1,,,
,,,,,,,000001,13/03/2023,Vente,"335000,00",15,,RUE,4293,LA GRANGE AUX BELLES,75010,PARIS 10,75,110,,BP,26,,42,,7,"36,52",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/03/2023,Vente,"335000,00",15,,RUE,4293,LA GRANGE AUX BELLES,75010,PARIS 10,75,110,,BP,26,,42,,7,"36,52",,,,,,,2,2,Appartement,,34,1,,,
,,,,,,,000001,23/03/2023,Vente,"161500,00",143,,RUE,6467,DU MONT CENIS,75018,PARIS 18,75,118,,BD,19,,34,,,,,,,,,,1,2,Appartement,,15,1,,,
,,,,,,,000001,13/03/2023,Vente,"230000,00",4,,RUE,0413,DE L ARC DE TRIOMPHE,75017,PARIS 17,75,117,,AH,83,,11,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/03/2023,Vente,"230000,00",4,,RUE,0413,DE L ARC DE TRIOMPHE,75017,PARIS 17,75,117,,AH,83,,11,,,,,,,,,,1,2,Appartement,,30,1,,,
,,,,,,,000001,23/03/2023,Vente,"364820,00",24,,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,,AO,79,,26,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/03/2023,Vente,"364820,00",24,,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,,AO,79,,15,"31,05",,,,,,,,,1,2,Appartement,,29,2,,,
,,,,,,,000001,27/03/2023,Vente,"500000,00",15,,QUAI,6879,DE L OISE,75019,PARIS 19,75,119,,BH,45,,324,"44,27",5,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,27/03/2023,Vente,"500000,00",15,,QUAI,6879,DE L OISE,75019,PARIS 19,75,119,,BH,45,,324,"44,27",5,,,,,,,,2,2,Appartement,,43,2,,,
,,,,,,,000001,10/03/2023,Vente,"455000,00",36,,RUE,8073,REAUMUR,75003,PARIS 03,75,103,,AE,8,,23,"39,60",,,,,,,,,1,2,Appartement,,40,3,,,
,,,,,,,000001,17/03/2023,Vente,"110000,00",139,,RUE,3516,DU FBG SAINT DENIS,75010,PARIS 10,75,110,,AL,44,,28,"13,32",,,,,,,,,1,2,Appartement,,25,1,,,
,,,,,,,000001,23/03/2023,Vente,"8000,00",16,,PL,1768,DE LA CHAPELLE,75018,PARIS 18,75,118,,DF,68,,247,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,01/03/2023,Vente,"70000,00",14,,RUE,0666,BARBETTE,75003,PARIS 03,75,103,,AP,28,,12,"6,26",,,,,,,,,1,2,Appartement,,8,1,,,
,,,,,,,000001,16/03/2023,Vente,"1035000,00",152,,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CC,8,,198,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,16/03/2023,Vente,"1035000,00",152,,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CC,8,,131,,76,"104,19",,,,,,,2,2,Appartement,,104,4,,,
,,,,,,,000001,16/03/2023,Vente,"1035000,00",152,,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CC,8,,131,,76,"104,19",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/03/2023,Vente,"1035000,00",152,,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CC,8,,131,,76,"104,19",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/03/2023,Vente,"280000,00",50,,RUE,0420,DES ARCHIVES,75004,PARIS 04,75,104,,AH,3,,117,"21,02",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/03/2023,Vente,"280000,00",50,,RUE,0420,DES ARCHIVES,75004,PARIS 04,75,104,,AH,3,,117,"21,02",,,,,,,,,1,2,Appartement,,24,1,,,
,,,,,,,000001,17/03/2023,Vente,"31000,00",71,,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CH,17,,217,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,14/03/2023,Vente,"560750,00",141,B,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CD,45,,132,,236,"47,24",,,,,,,2,2,Appartement,,48,2,,,
,,,,,,,000001,14/03/2023,Vente,"560750,00",141,B,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CD,45,,132,,236,"47,24",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,14/03/2023,Vente,"560750,00",141,B,RUE,8847,SAUSSURE,75017,PARIS 17,75,117,,CD,45,,132,,236,"47,24",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/03/2023,Vente,"475500,00",19,,RUE,1129,BOUCHARDON,75010,PARIS 10,75,110,,AZ,75,,3,"30,70",324,,4,,,,,,3,4,Local industriel. commercial ou assimilé,,87,0,,,
,,,,,,,000001,24/03/2023,Vente,"15000000,00",73,,RUE,6387,DE MIROMESNIL,75008,PARIS 08,75,108,,CI,21,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,680,0,S,,345
,,,,,,,000001,24/03/2023,Vente,"15000000,00",73,,RUE,6387,DE MIROMESNIL,75008,PARIS 08,75,108,,CI,21,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,46,0,S,,345
,,,,,,,000001,08/03/2023,Vente,"191142,00",9,,RUE,0487,D ARTOIS,75008,PARIS 08,75,108,,BG,42,,101,"7,30",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/03/2023,Vente,"191142,00",9,,RUE,0487,D ARTOIS,75008,PARIS 08,75,108,,BG,42,,100,"7,88",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/03/2023,Vente,"191142,00",9,,RUE,0487,D ARTOIS,75008,PARIS 08,75,108,,BG,42,,102,"4,00",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/03/2023,Vente,"110000,00",27,,RUE,8316,DU ROI DE SICILE,75004,PARIS 04,75,104,,AJ,113,,11,"85,83",12,,14,,15,,16,,8,3,Dépendance,,0,0,,,
,,,,,,,000001,08/03/2023,Vente,"630750,00",30,,QUAI,5732,DE LA LOIRE,75019,PARIS 19,75,119,,AW,1,,234,,278,"61,72",,,,,,,2,2,Appartement,,63,3,,,
,,,,,,,000001,08/03/2023,Vente,"630750,00",37,,AV,4903,JEAN JAURES,75019,PARIS 19,75,119,,AW,1,,300,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/03/2023,Vente,"630750,00",30,,QUAI,5732,DE LA LOIRE,75019,PARIS 19,75,119,,AW,1,,234,,278,"61,72",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/03/2023,Vente,"630750,00",30,,QUAI,5732,DE LA LOIRE,75019,PARIS 19,75,119,,AW,1,,234,,278,"61,72",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/03/2023,Vente,"551950,00",57,,RUE,0420,DES ARCHIVES,75003,PARIS 03,75,103,,AR,3,,11,"35,64",,,,,,,,,1,2,Appartement,,35,1,,,
,,,,,,,000001,06/03/2023,Vente,"799300,00",16,,VLA,8711,SAINT MICHEL,75018,PARIS 18,75,118,,AL,170,,1358,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/03/2023,Vente,"799300,00",16,,VLA,8711,SAINT MICHEL,75018,PARIS 18,75,118,,AL,170,,1039,,1267,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,06/03/2023,Vente,"799300,00",16,,VLA,8711,SAINT MICHEL,75018,PARIS 18,75,118,,AL,170,,1039,,1267,,,,,,,,2,2,Appartement,,71,3,,,
,,,,,,,000001,27/03/2023,Vente,"488700,00",6,,BD,2113,DE CLICHY,75018,PARIS 18,75,118,,BQ,112,,47,"42,40",89,,,,,,,,2,2,Appartement,,15,1,,,
,,,,,,,000001,20/03/2023,Vente,"1200000,00",60,,RUE,9382,DES TOURNELLES,75003,PARIS 03,75,103,,AN,53,,22,,46,,8,"104,16",,,,,3,2,Appartement,,99,4,,,
,,,,,,,000001,20/03/2023,Vente,"1200000,00",60,,RUE,9382,DES TOURNELLES,75003,PARIS 03,75,103,,AN,53,,22,,46,,8,"104,16",,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,13/03/2023,Vente,"30000,00",7,,RUE,1776,CHAPTAL,75009,PARIS 09,75,109,,AC,117,,33,,,,,,,,,,1,2,Appartement,,145,5,,,
,,,,,,,000001,23/03/2023,Vente,"430000,00",52,,RUE,7314,PETIT,75019,PARIS 19,75,119,,CV,9,,112,,113,,22,"49,35",53,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,23/03/2023,Vente,"430000,00",52,,RUE,7314,PETIT,75019,PARIS 19,75,119,,CV,9,,112,,113,,22,"49,35",53,,,,4,2,Appartement,,44,2,,,
,,,,,,,000001,24/03/2023,Vente,"3011500,00",10,,RUE,7281,PERREE,75003,PARIS 03,75,103,,AG,45,,18,,29,"155,38",,,,,,,2,2,Appartement,,156,6,,,
,,,,,,,000001,24/03/2023,Vente,"3011500,00",10,,RUE,7281,PERREE,75003,PARIS 03,75,103,,AG,45,,18,,29,"155,38",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"740397,06",8,,RUE,0628,DU BAIGNEUR,75018,PARIS 18,75,118,,BK,87,,37,"58,91",60,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,22/03/2023,Vente,"740397,06",8,,RUE,0628,DU BAIGNEUR,75018,PARIS 18,75,118,,BK,87,,37,"58,91",60,,,,,,,,2,2,Appartement,,58,2,,,
,,,,,,,000001,20/03/2023,Vente,"500,00",60,,RUE,9382,DES TOURNELLES,75003,PARIS 03,75,103,,AN,53,,46,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,20/03/2023,Vente,"500,00",60,,RUE,9382,DES TOURNELLES,75003,PARIS 03,75,103,,AN,53,,46,,,,,,,,,,1,2,Appartement,,99,4,,,
,,,,,,,000001,17/03/2023,Vente,"1005000,00",15,,RUE,2021,CHORON,75009,PARIS 09,75,109,,AZ,18,,18,"76,20",,,,,,,,,1,2,Appartement,,62,4,,,
,,,,,,,000001,17/03/2023,Vente,"1005000,00",15,,RUE,2021,CHORON,75009,PARIS 09,75,109,,AZ,18,,46,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/03/2023,Vente,"44800,00",14,,RUE,2576,DARU,75008,PARIS 08,75,108,,AZ,14,,525,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,20/03/2023,Vente,"398000,00",60,,BD,5907,DE MAGENTA,75010,PARIS 10,75,110,,BB,78,,7,"39,97",79,,,,,,,,2,2,Appartement,,35,3,,,
,,,,,,,000001,20/03/2023,Vente,"398000,00",60,,BD,5907,DE MAGENTA,75010,PARIS 10,75,110,,BB,78,,7,"39,97",79,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/03/2023,Vente,"579500,00",16,,RUE,7504,PIXERECOURT,75020,PARIS 20,75,120,,AS,271,,28,"58,00",50,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,24/03/2023,Vente,"579500,00",16,,RUE,7504,PIXERECOURT,75020,PARIS 20,75,120,,AS,271,,28,"58,00",50,,,,,,,,2,2,Appartement,,58,3,,,
,,,,,,,000001,24/03/2023,Vente,"25000,00",51,,RUE,5995,MARCADET,75018,PARIS 18,75,118,,BU,89,,41,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,28/03/2023,Vente,"310000,00",20,,RUE,8792,SALNEUVE,75017,PARIS 17,75,117,,CI,82,,12,"29,38",,,,,,,,,1,2,Appartement,,29,2,,,
,,,,,,,000001,28/03/2023,Vente,"310000,00",20,,RUE,8792,SALNEUVE,75017,PARIS 17,75,117,,CI,82,,12,"29,38",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,10/03/2023,Vente,"215800,00",53,,RUE,6513,MONTMARTRE,75002,PARIS 02,75,102,,AK,85,,103,"15,76",,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,10/03/2023,Vente,"215800,00",53,,RUE,6513,MONTMARTRE,75002,PARIS 02,75,102,,AK,85,,103,"15,76",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/03/2023,Vente,"210000,00",6,,RUE,4907,JEAN LECLAIRE,75017,PARIS 17,75,117,,DN,131,,14,,17,,,,,,,,2,2,Appartement,,20,1,,,
,,,,,,,000001,27/03/2023,Vente,"255800,00",113,,RUE,6236,DE MEAUX,75019,PARIS 19,75,119,,AX,49,,43,,6,,,,,,,,2,2,Appartement,,38,2,,,
